Chr	Position	TraitA	TraitB
1	3603239	0.00240068	-0.00403528
1	3604815	0.00574276	-0.00316926
1	3609125	0.00164123	-0.00256793
1	3616076	0.00192613	0.00485572
1	3617004	0.000824638	-0.00348279
1	3620513	-0.000847443	-0.00600055
1	3626138	0.00150855	-0.00321401
1	3637756	0.00140909	0.000891945
1	3648418	0.00084719	0.00865585
1	3652115	0.00134591	0.00360627
1	3663774	0.00484334	0.00588223
1	3667130	0.00084719	0.00865585
1	3677396	0.00194914	0.00764781
1	3678323	0.00194914	0.00764781
1	3684324	-0.000556715	0.000299524
1	3686788	0.00379371	0.000834318
1	3687775	-0.000556715	0.000299524
1	3688712	0.00379371	0.000834318
1	3689881	-0.00360574	0.00363364
1	3690951	-0.00163364	3.48E-05
1	3691931	-0.00572138	0.00907789
1	3692978	-0.00366673	0.00358648
1	3694023	-0.00112564	0.00029756
1	3696317	0.00522308	0.00423361
1	3696982	0.00522308	0.00423361
1	3698619	0.0033078	0.006946
1	3699757	-0.000692134	0.00560223
1	3701702	-0.00351866	-0.00148899
1	3706062	-0.00662004	0.00874144
1	3712478	-0.00614524	0.000844863
1	3715936	-0.00306633	0.00809714
1	3716490	-0.00108358	-0.00186798
1	3722253	0.00279833	-0.00185395
1	3726575	0.00138889	0.00224008
1	3730527	0.00244017	0.00167242
1	3734571	0.00313693	-0.00198481
1	3739996	0.0015441	0.000599305
1	3744051	0.0015441	0.000599305
1	3748918	-0.00155341	-0.00114839
1	3752033	0.0022888	-0.000760563
1	3758413	0.00224024	0.000207617
1	3766172	0.00224024	0.000207617
1	3771685	0.00221975	-0.000824396
1	3776228	0.00224024	0.000207617
1	3784187	0.00224024	0.000207617
1	3793278	-0.000488786	0.000480337
1	3799790	0.00224024	0.000207617
1	3804861	0.00224024	0.000207617
1	3808548	0.00224024	0.000207617
1	3815292	0.00224024	0.000207617
1	3819602	0.00224024	0.000207617
1	3823705	0.00224024	0.000207617
1	3827829	0.00307206	-0.000875316
1	3832143	0.00224024	0.000207617
1	3837940	0.00210335	0.0109393
1	3840517	0.00210335	0.0109393
1	3859505	-0.000991054	0.0131081
1	3861516	0.00122945	0.00504347
1	3868297	0.00143308	-0.00356625
1	3879170	0.000250617	0.0133022
1	3888198	-0.00395042	-0.000212248
1	3895421	0.00587881	-0.00259881
1	3899292	0.00501347	-0.00582786
1	3908027	0.000565644	0.000511818
1	3909430	0.00104941	0.00175078
1	3913892	0.00108462	-0.00140941
1	3921173	0.00108462	-0.0014497
1	3922657	0.00195801	0.00254675
1	3926636	0.00108462	-0.0014497
1	3938804	0.00501347	-0.00582786
1	3940756	0.00479822	0.00295145
1	3942783	9.38E-05	0.000965371
1	3948394	0.00529782	0.00173973
1	3949101	0.00529782	0.00173973
1	3949899	0.00489465	0.00291347
1	3950604	0.00489465	0.00291347
1	3951449	0.000822201	0.00227831
1	3954394	-0.00123954	-0.00030665
1	3957672	-0.000843958	-0.00466021
1	3958736	-0.00102327	0.000406715
1	3958867	-0.00102327	0.000406715
1	3959925	-0.00102327	0.000406715
1	3961216	-0.00102327	0.000406715
1	3962704	-0.00102327	0.000406715
1	3963991	-0.00102327	0.000406715
1	3968847	-0.000753349	-0.00515315
1	3969744	-0.000843958	-0.00466021
1	3970693	-0.000843958	-0.00466021
1	3973178	0.000778385	0.0067041
1	3973794	-0.000753349	-0.00515315
1	3977122	0.000974214	-0.00200097
1	3981321	-0.000136936	-0.0013556
1	3984731	-0.000716934	-0.00125694
1	3989772	0.00157338	0.00692599
1	3992246	-0.00263834	-0.00532695
1	3998532	-0.000470596	-0.00387433
1	4000208	-0.000470596	-0.00387433
1	4005583	-0.00204106	-0.00426082
1	4014180	-0.00263834	-0.00532695
1	4015674	-0.00263834	-0.00523969
1	4016964	-0.00263834	-0.00530158
1	4021054	0.000325629	-0.00107739
1	4024682	-0.00138741	-0.00420098
1	4027625	-0.00250838	-0.00530089
1	4038264	-0.00278921	-1.89E-05
1	4043063	-0.00263834	-0.00530158
1	4054325	-0.00103961	-0.00523262
1	4058825	-0.0020386	0.000448945
1	4063759	-0.00263834	-0.00530158
1	4070299	0.00410378	0.0109522
1	4071246	-0.001544	-0.00150446
1	4074397	-0.00263834	-0.00530158
1	4075299	-0.000750608	0.0063416
1	4077498	-0.000229746	-0.00408915
1	4081869	0.00396814	-0.00183201
1	4085777	-0.00251404	-0.00534673
1	4086403	-0.00358472	-0.00560091
1	4087848	-0.00352722	-0.00358335
1	4091992	0.0032448	-0.0083694
1	4097301	-0.00251404	-0.00534673
1	4098276	-0.000772719	-0.00645124
1	4099115	-0.000772138	0.00460299
1	4101328	-0.000394938	-0.00772069
1	4102407	-0.00198007	-0.00446489
1	4104528	0.00276952	0.00290886
1	4105215	-0.00319847	0.00907406
1	4109520	-0.00132793	-0.00172475
1	4113357	0.00370641	0.010717
1	4114767	0.00199931	-0.00484772
1	4116272	0.00168342	0.010717
1	4117406	0.00235561	-0.00499773
1	4121215	-0.00087271	-0.00190039
1	4122968	-0.00207208	-0.000766095
1	4127064	0.00344089	0.000432633
1	4130636	0.00344089	0.000432633
1	4137127	-0.00122822	-0.00148561
1	4138025	0.00290818	0.0123623
1	4142326	0.00197857	0.000539912
1	4144338	-0.000863305	0.00160797
1	4150942	0.000137091	0.00138498
1	4153937	-0.00139302	-0.00165647
1	4154927	0.00506551	-0.000566652
1	4155630	0.00550926	-0.000465124
1	4156258	-0.00130747	-0.00145119
1	4157274	-0.00287933	-0.00293016
1	4158568	-0.0027535	0.00175889
1	4161579	-0.00130747	-0.00145119
1	4162383	-0.000865958	-0.00163121
1	4164411	0.00440396	0.0116663
1	4166325	-0.00145696	-0.0016935
1	4168130	-0.000553837	0.0111469
1	4168933	0.00569609	0.00318758
1	4169855	0.00115599	-0.00174169
1	4175392	-0.000516558	0.00110027
1	4181558	-0.000129804	-0.00145513
1	4199378	-0.00645018	0.00859661
1	4202221	0.00436587	-0.000704609
1	4204146	-0.00668029	0.0023769
1	4209559	0.00313408	0.000706564
1	4210188	0.0027192	-0.0028523
1	4213005	-0.0025302	-0.00172504
1	4215889	-0.00113828	0.0022515
1	4219279	0.00343685	0.000706564
1	4220501	0.00157853	0.00311002
1	4224302	0.00343685	0.000706564
1	4226959	0.00566958	0.000454854
1	4229755	0.00157853	0.00311002
1	4232698	0.00424483	-0.000545473
1	4238490	0.00469908	-0.00112469
1	4238943	0.00469908	-0.00112469
1	4239676	0.00469908	-0.00112469
1	4253950	0.000706603	0.000415345
1	4254712	0.00199514	-0.00382957
1	4255398	0.00199514	-0.00382957
1	4261708	0.00125283	-0.00239183
1	4264437	-0.00119992	0.00197641
1	4267089	0.00161596	-0.00152263
1	4273151	-0.00332455	0.00440179
1	4276065	0.000475802	-0.00489311
1	4282948	-0.000207241	0.00278558
1	4285629	-0.00498627	-0.00124508
1	4286108	-0.00498627	-0.00124508
1	4287117	-0.00706585	-0.00161885
1	4289010	-0.00132516	-4.13E-05
1	4290594	-0.00360029	-0.00234909
1	4292170	-0.00152433	-0.000688778
1	4293047	-0.00140385	-0.00190999
1	4294917	-0.00577338	-0.00149323
1	4295461	-0.00577338	-0.00149323
1	4296028	-0.00714791	-0.00432425
1	4296744	-0.00714543	-0.00287399
1	4297434	0.00746631	0.0109553
1	4298084	-0.00207616	0.000956708
1	4298693	0.0050618	0.00124963
1	4299608	-0.00712782	-0.00559487
1	4300383	-0.00307916	-0.00129362
1	4300875	0.00673955	0.00183535
1	4301373	0.00746631	0.0109553
1	4301857	-0.00712782	-0.00559487
1	4302315	-0.00777385	-0.00432425
1	4302798	-0.00749246	-0.00559487
1	4303901	-0.00749246	-0.00559487
1	4307054	-0.00749246	-0.00559487
1	4307896	0.000292854	-0.00148701
1	4308612	0.000292854	-0.00154316
1	4310012	0.000292854	-0.00154316
1	4311932	-0.00164109	-0.00164216
1	4312670	0.000431958	-0.00155739
1	4314801	-0.000259521	-0.00154837
1	4316516	-0.00168471	0.00114082
1	4318690	-0.000448681	0.000841235
1	4320962	-0.00314764	-0.00417745
1	4322003	0.00129498	-0.00141201
1	4323165	-0.00228505	-0.000571803
1	4328277	-0.004319	-0.00577266
1	4331171	0.00108964	-0.00133684
1	4334263	-0.00334613	-0.00213714
1	4335252	-0.00415482	-0.00581641
1	4336240	0.00143795	-0.00568667
1	4337416	-4.97E-05	0.000553773
1	4342181	-0.0035603	-5.33E-05
1	4344514	-0.00106458	-0.000285413
1	4347432	-0.0055056	-0.00479451
1	4350915	-0.000172955	-0.0033964
1	4354482	-0.00130067	-0.000301333
1	4356081	-0.000770457	-0.000923997
1	4359984	0.00108711	0.00190582
1	4360633	0.00198268	0.00049911
1	4361559	-0.00235102	0.00650331
1	4370523	-0.00370586	0.00970784
1	4373367	0.00225784	0.00140727
1	4374771	0.00436215	0.00145579
1	4379083	0.0022447	-0.000222448
1	4382887	0.00181561	0.00254143
1	4387045	0.00181561	0.00254143
1	4392959	-0.00320278	0.00311472
1	4398325	0.00534776	0.000439043
1	4402456	0.00314883	-0.00437652
1	4404825	-0.000675333	0.00895482
1	4407154	-0.000675333	0.00895482
1	4418006	-0.00244558	0.0105627
1	4421750	-0.0009094	0.00294256
1	4429192	0.00213272	0.0039124
1	4434078	0.00203796	0.00234598
1	4439416	0.00142576	0.00112134
1	4445136	0.00203796	0.00234598
1	4454921	-0.0010964	-0.00129325
1	4463113	0.0032116	0.00295378
1	4468054	-0.00431725	-0.00314759
1	4473638	-0.00183222	0.00625843
1	4475334	0.00511862	0.00354401
1	4476018	0.000759501	-0.00291874
1	4483367	-0.00533526	0.0016992
1	4486141	0.00437694	0.00298771
1	4487030	-0.00533526	0.0016992
1	4491418	-0.000734725	-0.000982639
1	4494007	-0.00213351	0.004577
1	4494977	0.00320845	-0.00204805
1	4495955	0.00465886	-0.00337736
1	4498073	-0.00533108	0.00331266
1	4499092	0.00455148	-0.00435229
1	4500412	0.0010471	0.00985134
1	4504170	0.00466388	-0.00301407
1	4509506	0.00269113	0.0127893
1	4514658	-0.00285027	0.000442378
1	4521148	-0.00325772	-8.30E-06
1	4531463	0.0039288	-0.00208527
1	4536923	0.00164725	0.00310475
1	4542229	0.000506385	0.00156485
1	4562867	0.00317103	-0.00155334
1	4566765	0.00492409	0.000659108
1	4567490	0.00284907	0.00130152
1	4569583	0.00284907	0.00130152
1	4570676	0.00490649	-0.00174121
1	4571717	0.00660848	0.00539164
1	4572259	0.00772505	0.00121953
1	4577033	0.00325259	0.00138794
1	4579470	0.00311512	0.00148031
1	4582189	0.00280506	0.00214467
1	4583398	0.00561043	0.00278595
1	4587129	0.00464297	-0.00222662
1	4594726	0.00423189	-0.000772155
1	4606890	0.00335879	0.001628
1	4611232	0.00335879	0.001628
1	4615149	-9.45E-06	0.000777789
1	4621369	0.0101298	0.00784578
1	4624439	0.0053341	0.00122871
1	4630026	-0.00415007	-0.000626597
1	4642199	0.00552007	0.0107178
1	4647633	0.00251731	-0.00189641
1	4657370	-0.00234663	-0.00249703
1	4658505	-0.0004223	-0.00364406
1	4665835	0.00090049	-0.00316468
1	4674574	0.00624369	-0.00302289
1	4675730	0.00292635	0.00219673
1	4676468	-0.002875	0.00259127
1	4678184	-0.00119675	-0.00236788
1	4684546	0.0121451	0.00430666
1	4686307	0.00295966	-0.00165151
1	4687926	0.00412813	0.00604942
1	4693393	0.00100719	-0.00348647
1	4697689	0.0100917	0.00505137
1	4709876	-0.0021769	0.00568982
1	4711312	-0.0025425	0.0013785
1	4712336	1.27E-07	-0.00230023
1	4713375	-5.93E-05	-0.00230023
1	4714664	-5.93E-05	-0.00230023
1	4716471	0.00428719	0.000925262
1	4718286	-0.00207381	0.00344439
1	4724967	0.000963885	0.00245365
1	4726370	0.000933703	0.00232924
1	4727432	-0.00587872	0.0112171
1	4728518	-0.00593969	0.0110179
1	4729108	-0.00587872	0.0116674
1	4731039	-0.00587872	0.0116674
1	4731648	-0.00587872	0.0116674
1	4734157	0.0045506	-0.00158524
1	4737485	0.00154524	0.00655588
1	4739921	0.00150215	0.00635679
1	4740532	-0.000710349	-0.00125133
1	4744256	0.000238461	0.00158075
1	4745263	0.000238461	0.00158075
1	4746481	0.000238461	0.00158075
1	4747381	0.00735457	0.00182987
1	4750461	0.000187881	0.0028715
1	4752971	0.00326167	-0.00148049
1	4753572	0.000372155	-0.00271155
1	4756099	-0.00540929	0.00956382
1	4758574	-0.00540929	0.00956382
1	4760410	-0.000964978	-0.00200277
1	4768264	0.00444677	0.000305971
1	4772655	-0.000142532	0.00376603
1	4777673	0.00501703	0.00375812
1	4781618	0.00578548	0.00396419
1	4785724	0.00330312	0.00591172
1	4789651	0.00270884	0.00623247
1	4795334	-0.00211307	-0.00029462
1	4800132	-0.00388384	0.00679472
1	4803762	0.00613366	0.00254509
1	4808918	0.00313588	0.00627161
1	4821451	0.00246493	0.00627161
1	4824429	-0.00245409	-0.00513757
1	4827397	0.00492827	0.00280082
1	4830120	-0.00396282	0.0118206
1	4856702	-0.0042135	0.00283505
1	4882775	-0.00296237	-0.000383696
1	4890114	-0.00219528	0.0014728
1	4919721	0.00153022	0.00497894
1	4927293	0.000925419	0.00419363
1	4945936	-0.00256678	-0.00344717
1	4973367	-0.00243933	0.00178324
1	4982601	0.000267045	-0.00795606
1	4986559	0.00333604	0.000834206
1	4991864	-0.000532087	-0.00530896
1	4996526	0.00335006	0.000834206
1	5012080	0.00649945	0.00143512
1	5020536	0.00649945	0.00143512
1	5030914	-0.00614337	0.00206977
1	5037720	-0.00610757	-0.000193768
1	5041803	-0.00347107	-0.00256271
1	5044963	-0.00131474	0.000736957
1	5058523	-0.00608469	0.00221885
1	5060063	-0.00237961	-0.00439979
1	5062519	-0.00398802	0.00141354
1	5064065	-0.000301052	-0.00411882
1	5067883	-0.000918137	0.00267234
1	5068852	-0.00322624	0.000945874
1	5070152	-0.00322624	0.000945874
1	5078015	-0.00326659	0.00211034
1	5079463	-0.00321014	-0.00349757
1	5080477	0.00413137	0.00135872
1	5083062	-0.00305679	-0.00360912
1	5086434	-0.00394255	-9.55E-05
1	5093642	0.00308586	0.000786504
1	5099108	0.00183745	-0.00214573
1	5102831	0.000350079	-0.00175562
1	5118156	-0.00195042	-0.00130293
1	5122480	0.00151691	0.00068385
1	5134183	0.00202628	0.00068385
1	5138433	-0.00182284	-0.00161099
1	5143377	-0.00540243	0.00335744
1	5147933	-0.000341556	0.00055292
1	5167938	-0.000217184	0.000340656
1	5182127	-0.00146294	-0.00168186
1	5205925	0.00713058	-0.00533653
1	5209510	-0.000810716	0.000462215
1	5211480	0.00963834	-0.004121
1	5217586	0.00042954	-0.000842381
1	5219539	-0.00203207	0.00345439
1	5227810	0.0100957	-0.00725043
1	5228698	0.0100957	-0.00725043
1	5229618	0.000811495	0.00246356
1	5233901	0.0100957	-0.00725043
1	5305646	0.00792917	-0.00618863
1	5308367	0.00792917	-0.00618863
1	5313729	0.00291589	0.000293459
1	5321320	0.00258758	0.00306965
1	5327486	0.00267267	0.00306965
1	5331327	0.00615903	-0.0080086
1	5333979	0.00138913	-0.00688899
1	5338825	0.00648108	-0.00689499
1	5341164	0.00167835	0.00221558
1	5344578	0.00342501	-0.00121008
1	5351077	0.00217711	-0.00230007
1	5354891	-0.000490092	-0.00124276
1	5357775	-0.000490092	-0.00124276
1	5359288	0.00170143	-0.000139316
1	5365355	0.00170143	-0.000139316
1	5366547	-0.000386866	0.00136017
1	5369938	-0.00293669	0.00450984
1	5371375	-0.00295504	-0.000307207
1	5372683	-0.000541268	0.0025063
1	5377002	0.00118206	-0.00123817
1	5380871	0.00168125	-0.00124571
1	5390376	0.00272287	0.000546251
1	5391649	-0.0048433	0.00148562
1	5393855	-0.00460752	0.000153727
1	5395210	-0.00712661	-0.000111111
1	5396552	-0.00690448	-0.000111111
1	5399035	-0.00690448	-0.000111111
1	5456530	0.00537337	-0.00163224
1	5457327	0.000154812	-0.00294854
1	5462172	0.00545619	-0.00156717
1	5463800	-0.00283255	-0.00329151
1	5474586	-0.00101466	0.000914086
1	5475277	0.000579891	-0.00133103
1	5482005	0.00424567	0.00118529
1	5488869	0.00396938	0.00118529
1	5497886	-0.00207087	-0.00189599
1	5500860	0.000231538	0.000164658
1	5505791	-0.00294153	0.00190663
1	5506653	-0.00294153	0.00190663
1	5507573	-0.00294153	0.00190663
1	5508592	0.00346206	-0.00282008
1	5511256	-0.00107856	0.00209485
1	5515602	0.00107427	0.000898217
1	5516268	0.00340508	-0.00223053
1	5518548	-0.000383622	0.0011815
1	5519231	-0.000383622	0.0011815
1	5521140	0.00340508	-0.00223053
1	5523770	-0.00230286	0.00207226
1	5524266	0.00367583	0.00284033
1	5525440	0.00381644	0.00284033
1	5528033	0.00271558	-0.00308047
1	5529169	-2.97E-05	-0.00137366
1	5530742	0.00138888	-0.0023042
1	5532831	0.00155901	-0.0023042
1	5536451	-0.000526664	0.00267634
1	5539390	0.00125758	5.29E-05
1	5543915	0.00380629	-0.00132643
1	5546041	0.00242695	-0.0027027
1	5547896	0.00242695	-0.0027027
1	5549415	-0.00184203	0.00974323
1	5551416	0.00296476	-0.00287683
1	5556193	0.00171124	-0.000501439
1	5557216	0.00316301	-0.00287683
1	5558062	0.00297991	-0.00287683
1	5559215	0.00270637	-0.00276062
1	5560728	0.00328585	-0.00289848
1	5569070	0.00421793	-0.0025551
1	5573890	-0.00303277	0.00342647
1	5581021	-0.00348971	0.000540425
1	5583600	-0.00126133	-0.00333326
1	5586956	0.000870638	-0.00256002
1	5589953	0.00446467	-0.000365754
1	5597118	0.00240682	-0.00283245
1	5602413	-0.000861791	-0.000819551
1	5608354	0.00943507	0.00134864
1	5612484	0.00943507	0.00134864
1	5615684	0.000695022	-0.00254978
1	5616680	0.000695022	-0.00254978
1	5629126	2.01E-05	0.00365023
1	5630208	-5.52E-05	0.00366992
1	5631048	0.0117532	-0.00247817
1	5634484	0.00102882	0.000173995
1	5638943	0.00487481	-0.00956782
1	5644654	0.00451767	-0.00258142
1	5645792	0.00466951	-0.0039901
1	5648447	0.00451767	-0.002514
1	5649858	0.00188514	-0.00542144
1	5652991	0.0044069	0.000367227
1	5654057	-0.000318269	0.00070052
1	5656543	0.00134179	0.00175403
1	5657951	0.00319555	0.00686595
1	5661867	0.00170157	0.000159188
1	5664141	0.00408128	-0.00323104
1	5665430	0.00366797	-0.00323104
1	5668141	0.00171251	0.00693823
1	5681699	0.000996688	-0.0014407
1	5690034	0.00203547	-0.000295177
1	5691052	0.00203547	-0.000295177
1	5691613	0.00203547	-0.000295177
1	5692100	0.00203547	-0.000295177
1	5701284	0.00353424	0.00239342
1	5709191	0.00280876	-1.27E-05
1	5710366	0.00280876	-1.27E-05
1	5714593	0.0124825	-0.00399142
1	5716523	0.00283923	0.00218356
1	5726481	0.00283923	0.00218356
1	5730545	0.00291573	0.0011812
1	5738393	-0.000166953	-0.00197557
1	5743277	0.0032877	-0.000564189
1	5744744	0.00796035	0.00206607
1	5745330	0.0031564	0.00476547
1	5746865	-0.00323949	0.00151073
1	5747731	-0.00452204	-0.00656497
1	5749728	0.00190205	-0.0023132
1	5753019	0.000570496	0.00185556
1	5756115	0.00592988	0.000646071
1	5764074	-4.97E-05	0.00168226
1	5764859	-0.0012919	-0.00131038
1	5766577	-0.00100653	-0.00264678
1	5768796	0.00172273	0.000116651
1	5769873	-0.000364178	0.00165932
1	5771311	0.00137899	0.00145655
1	5772942	-0.000113614	0.00149457
1	5774085	0.00121214	-0.00506788
1	5774642	0.00137899	0.00145655
1	5781628	0.0100672	-0.00133876
1	5783354	0.0085478	-0.00412241
1	5783994	0.0108852	-0.00131161
1	5785482	0.00123873	-0.00163192
1	5790263	0.0108852	-0.00131161
1	5791430	0.00972699	0.000518649
1	5792922	0.0013881	-0.0017178
1	5797218	0.00972699	0.000518649
1	5803981	0.0124266	-0.00840886
1	5812002	0.00391293	0.00226426
1	5817838	0.00321881	0.00247101
1	5822399	0.00705363	0.00301791
1	5824824	0.00771867	0.00315828
1	5834595	0.00673958	0.00151516
1	5835160	0.00128982	0.00244185
1	5842456	-0.00272566	0.00179782
1	5846627	-0.00508566	-0.00190541
1	5860261	0.00138789	0.00095707
1	5865844	-0.00387542	-9.44E-06
1	5871590	-0.00188022	0.00192315
1	5877579	0.000378484	0.00174241
1	5882239	-0.00317217	-0.000587624
1	5884629	-0.00577896	0.00389726
1	5888771	-0.000814443	0.00826322
1	5892006	-0.000779595	0.00826322
1	5892833	-0.000779595	0.00826322
1	5893640	-0.000779595	0.00826322
1	5894509	0.00270438	-0.00342487
1	5897635	0.000761188	-0.00600897
1	5901795	0.00486202	0.00100021
1	5906014	-0.00576666	0.0146546
1	5909634	0.00486202	0.00100021
1	5919373	0.00194302	-0.00390993
1	5922932	0.00300909	0.00151858
1	5927852	0.00556353	-0.00108362
1	5928562	0.00271841	0.00025087
1	5932712	0.00260483	-2.39E-05
1	5939365	0.0018927	0.000654007
1	5945254	0.00425738	-0.00414851
1	5946687	-0.00129342	-0.00212023
1	5948205	-0.00167805	-0.000146241
1	5956793	-0.000152977	-0.000247102
1	5959820	0.0023787	0.000145893
1	5968632	0.000930913	0.00239472
1	5974070	-0.00100006	0.000138554
1	5979118	0.00681985	0.00367514
1	5981138	0.00930933	0.00448907
1	5982732	0.00540812	0.000667857
1	5983887	0.00558198	0.00239503
1	5985024	-0.000670306	0.000270811
1	5985802	0.00399377	0.00191848
1	5986645	0.00540812	0.000667857
1	5987236	0.0055658	0.00265161
1	5988144	0.00538939	0.00263666
1	5988894	0.00399377	0.00191848
1	5989718	0.00535662	0.00237406
1	5991427	0.00535662	0.00237406
1	5992841	0.003427	0.0014594
1	6014507	0.00569459	0.0011876
1	6016439	0.00384968	0.00226948
1	6026812	0.00378732	0.00281573
1	6032129	0.00402865	0.00246942
1	6035291	0.00270516	0.00186296
1	6038527	0.00341354	0.00207127
1	6048080	0.00850863	-0.000236943
1	6049970	0.00060909	0.000810918
1	6052470	-0.00122139	0.00208918
